SERIES.MATCH,T_Name,Game,Poss_ID,Team_1,Team_2,Origin,Start_,End_,Lost
226,HK7s,1,17,WAL,ENG,22,2,4,Kicked to touch
227,HK7s,2,1,JPN,FRA,Line out,10,10,Line out stolen
227,HK7s,2,2,FRA,JPN,Line out steal,3,14,TRY
227,HK7s,2,3,JPN,FRA,Restart,6,11,PEN
227,HK7s,2,4,FRA,JPN,PK,5,13,TRY
227,HK7s,2,5,JPN,FRA,Scrum,4,14,Poached
227,HK7s,2,6,FRA,JPN,Poach,5,14,TRY
227,HK7s,2,7,JPN,FRA,Restart,4,4,HE
227,HK7s,2,8,JPN,FRA,Restart,4,14,TRY
227,HK7s,2,9,FRA,JPN,FK,8,10,HE
227,HK7s,2,10,JPN,FRA,Scrum,6,4,HE
227,HK7s,2,11,FRA,JPN,Scrum,12,10,Intercepted
227,HK7s,2,12,JPN,FRA,Intercept,5,12,Intercepted
227,HK7s,2,13,FRA,JPN,Intercept,4,6,Poached
227,HK7s,2,14,FRA,JPN,Poach,10,13,HE
227,HK7s,2,15,JPN,FRA,Scrum,3,11,HE
227,HK7s,2,16,JPN,FRA,Scrum,5,1,Intercepted
227,HK7s,2,17,FRA,JPN,Intercept,12,15,TRY
228,HK7s,3,1,AUS,POR,Restart,5,9,Intercepted
228,HK7s,3,2,POR,AUS,Intercept,7,9,Intercepted
228,HK7s,3,3,AUS,POR,Intercept,7,15,Poached
228,HK7s,3,4,POR,AUS,Poach,1,1,Kick
228,HK7s,3,5,AUS,POR,Kick,9,14,TRY
228,HK7s,3,6,POR,AUS,Restart,5,11,Poached
228,HK7s,3,7,AUS,POR,Poach,5,14,TRY
228,HK7s,3,8,POR,AUS,Restart,4,5,HE
228,HK7s,3,9,AUS,POR,Scrum,11,12,PEN
228,HK7s,3,10,POR,AUS,PK,4,9,PEN
228,HK7s,3,11,AUS,POR,PK,7,12,Intercepted
228,HK7s,3,12,POR,AUS,Intercept,4,13,TRY
228,HK7s,3,13,AUS,POR,Reclaim,12,14,TRY
228,HK7s,3,14,POR,AUS,Restart,4,5,PEN
228,HK7s,3,15,AUS,POR,PK,11,15,TRY
228,HK7s,3,16,AUS,POR,Reclaim,10,7,Tackled to touch
228,HK7s,3,17,POR,AUS,Line out,9,9,Tackled in goal
228,HK7s,3,18,AUS,POR,Line out,7,7,Line out infraction
228,HK7s,3,19,POR,AUS,Scrum,9,9,Scrum stolen
228,HK7s,3,20,AUS,POR,Scrum steal,7,14,TRY
229,HK7s,4,1,BEL,CAN,Scrum,5,14,TRY
229,HK7s,4,2,CAN,BEL,Restart,4,14,TRY
229,HK7s,4,3,BEL,CAN,Restart,5,5,PEN
229,HK7s,4,4,CAN,BEL,PK,11,13,TRY
229,HK7s,4,5,CAN,BEL,Reclaim,11,13,Tackled to touch
229,HK7s,4,6,BEL,CAN,Line out,3,9,HE
229,HK7s,4,7,CAN,BEL,Restart,4,8,Poached
229,HK7s,4,8,BEL,CAN,Poach,8,9,Counter ruck
229,HK7s,4,9,CAN,BEL,Counter ruck,7,14,TRY
229,HK7s,4,10,BEL,CAN,Restart,5,5,PEN
229,HK7s,4,11,CAN,BEL,PK,11,11,PEN
229,HK7s,4,12,BEL,CAN,PK,5,7,Tackled to touch
229,HK7s,4,13,CAN,BEL,Line out,9,9,Line out stolen
229,HK7s,4,14,BEL,CAN,Line out steal,7,15,TRY
229,HK7s,4,15,CAN,BEL,Restart,5,14,TRY
230,HK7s,5,1,KEN,USA,Restart,5,13,TRY
230,HK7s,5,2,KEN,USA,Reclaim,11,15,HE
230,HK7s,5,3,USA,KEN,Scrum,1,9,HE
230,HK7s,5,4,KEN,USA,Scrum,7,15,TRY
230,HK7s,5,5,USA,KEN,Restart,2,14,TRY
230,HK7s,5,6,USA,KEN,Reclaim,7,14,Intercepted
230,HK7s,5,7,KEN,USA,Intercept,1,9,HE
230,HK7s,5,8,USA,KEN,Scrum,7,14,TRY
230,HK7s,5,9,KEN,USA,Restart,3,6,PEN
230,HK7s,5,10,USA,KEN,PK,10,14,TRY
230,HK7s,5,11,KEN,USA,Restart,3,9,PEN
230,HK7s,5,12,USA,KEN,PK,7,13,Line out stolen
230,HK7s,5,13,KEN,USA,Line out steal,3,14,PEN
230,HK7s,5,14,USA,KEN,PK,2,2,Kicked to touch
231,HK7s,6,1,RSA,ARG,Restart,4,8,PEN
231,HK7s,6,2,ARG,RSA,PK,8,10,HE
231,HK7s,6,3,RSA,ARG,Scrum,6,1,Tackled to touch
231,HK7s,6,4,ARG,RSA,Line out,15,11,HE
231,HK7s,6,5,RSA,ARG,Scrum,5,14,TRY
231,HK7s,6,6,ARG,RSA,Restart,4,1,Kick
231,HK7s,6,7,RSA,ARG,Kick,6,5,Poached
231,HK7s,6,8,ARG,RSA,Poach,11,14,Intercepted
231,HK7s,6,9,RSA,ARG,Intercept,3,15,TRY
231,HK7s,6,10,ARG,RSA,Restart,4,2,Kicked to touch
231,HK7s,6,11,RSA,ARG,Line out,7,8,Kicked to touch
231,HK7s,6,12,ARG,RSA,Line out,1,2,Kicked to touch
231,HK7s,6,13,RSA,ARG,Line out,9,13,TRY
231,HK7s,6,14,ARG,RSA,Restart,4,2,Counter ruck
231,HK7s,6,15,RSA,ARG,Counter ruck,14,13,Tackled to touch
231,HK7s,6,16,ARG,RSA,Line out,3,4,HE
231,HK7s,6,17,RSA,ARG,Line out,12,13,TRY
232,HK7s,7,1,SCO,NZL,Restart,3,1,HE
232,HK7s,7,2,NZL,SCO,Line out,15,15,Tackled to touch
232,HK7s,7,3,SCO,NZL,Line out,1,1,Line out infraction
232,HK7s,7,4,NZL,SCO,Scrum,15,14,TRY
232,HK7s,7,5,SCO,NZL,Restart,2,14,TRY
232,HK7s,7,6,NZL,SCO,Restart,5,13,TRY
232,HK7s,7,7,SCO,NZL,Restart,1,1,Kicked to touch
232,HK7s,7,8,NZL,SCO,FK,8,14,TRY
232,HK7s,7,9,SCO,NZL,Restart,4,15,PEN
232,HK7s,7,10,NZL,SCO,PK,1,13,TRY
232,HK7s,7,11,SCO,NZL,Restart,4,14,Intercepted
232,HK7s,7,12,NZL,SCO,Intercept,2,2,Tackled in goal
233,HK7s,8,1,FIJ,SAM,Restart,2,5,HE
233,HK7s,8,2,SAM,FIJ,Scrum,11,14,TRY
233,HK7s,8,3,FIJ,SAM,Restart,2,14,TRY
233,HK7s,8,4,FIJ,SAM,Reclaim,11,8,Intercepted
233,HK7s,8,5,SAM,FIJ,Intercept,8,7,Counter ruck
233,HK7s,8,6,FIJ,SAM,Counter ruck,9,2,Kick
233,HK7s,8,7,SAM,FIJ,Kick,12,12,Intercepted
233,HK7s,8,8,FIJ,SAM,Intercept,4,14,TRY
233,HK7s,8,9,SAM,FIJ,Restart,8,7,Kicked to touch
233,HK7s,8,10,FIJ,SAM,Line out,3,14,TRY
233,HK7s,8,11,SAM,FIJ,FK,8,11,HE
233,HK7s,8,12,FIJ,SAM,Scrum,5,15,TRY
233,HK7s,8,13,FIJ,SAM,Reclaim,11,15,Intercepted
233,HK7s,8,14,SAM,FIJ,Intercept,1,15,TRY
233,HK7s,8,15,FIJ,SAM,Restart,5,15,TRY
233,HK7s,8,16,SAM,FIJ,Restart,5,8,HE
233,HK7s,8,17,FIJ,SAM,Scrum,8,14,TRY
234,HK7s,9,1,KEN,ENG,FK,8,11,Kicked to touch
234,HK7s,9,2,ENG,KEN,Scrum,5,13,TRY
234,HK7s,9,3,KEN,ENG,FK,8,15,Counter ruck
234,HK7s,9,4,ENG,KEN,Counter ruck,1,15,TRY
234,HK7s,9,5,ENG,KEN,Restart,5,9,Poached
234,HK7s,9,6,KEN,ENG,Poach,7,13,TRY
234,HK7s,9,7,ENG,KEN,Restart,5,7,HE
234,HK7s,9,8,KEN,ENG,Scrum,9,13,Intercepted
234,HK7s,9,9,ENG,KEN,Intercept,3,13,TRY
234,HK7s,9,10,KEN,ENG,Restart,4,7,Intercepted
234,HK7s,9,11,ENG,KEN,Intercept,9,11,HE
235,HK7s,10,1,WAL,USA,Restart,5,15,PEN
235,HK7s,10,2,USA,WAL,PK,1,14,TRY
235,HK7s,10,3,USA,WAL,Reclaim,11,14,TRY
235,HK7s,10,4,WAL,USA,Restart,5,8,PEN
235,HK7s,10,5,USA,WAL,PK,8,14,TRY
235,HK7s,10,6,WAL,USA,Restart,3,14,TRY
235,HK7s,10,7,WAL,USA,Reclaim,10,15,TRY
235,HK7s,10,8,USA,WAL,Restart,6,14,TRY
235,HK7s,10,9,WAL,USA,Restart,4,8,Poached
235,HK7s,10,10,USA,WAL,Poach,8,9,HE
235,HK7s,10,11,WAL,USA,Scrum,7,8,Counter ruck
235,HK7s,10,12,USA,WAL,Counter ruck,8,8,HE
235,HK7s,10,13,WAL,USA,Scrum,8,8,HE
235,HK7s,10,14,USA,WAL,Scrum,11,13,TRY
235,HK7s,10,15,USA,WAL,Line out,12,14,TRY
236,HK7s,11,1,ARG,FRA,Restart,6,15,TRY
236,HK7s,11,2,ARG,FRA,Line out,7,15,TRY
236,HK7s,11,3,FRA,ARG,Restart,5,9,PEN
236,HK7s,11,4,ARG,FRA,PK,7,14,Kick
236,HK7s,11,5,FRA,ARG,Kick,2,3,Intercepted
236,HK7s,11,6,ARG,FRA,Intercept,13,13,TRY
236,HK7s,11,7,FRA,ARG,Restart,2,2,Kick
236,HK7s,11,8,ARG,FRA,Kick,10,12,Kick
236,HK7s,11,9,FRA,ARG,Kick,1,7,Intercepted
236,HK7s,11,10,ARG,FRA,Intercept,9,9,Tackled to touch
236,HK7s,11,11,FRA,ARG,Restart,3,3,Intercepted
236,HK7s,11,12,ARG,FRA,Intercept,13,14,TRY
236,HK7s,11,13,FRA,ARG,Restart,3,4,Line out infraction
236,HK7s,11,14,ARG,FRA,Scrum,12,7,PEN
236,HK7s,11,15,FRA,ARG,PK,6,11,Counter ruck
236,HK7s,11,16,ARG,FRA,Counter ruck,5,9,HE
236,HK7s,11,17,FRA,ARG,Scrum,7,11,HE
236,HK7s,11,18,ARG,FRA,Scrum,5,2,Kick
236,HK7s,11,19,FRA,ARG,Kick,2,4,HE
236,HK7s,11,20,ARG,FRA,Scrum,12,15,Line out stolen
236,HK7s,11,21,FRA,ARG,Line out steal,1,9,Intercepted
236,HK7s,11,22,ARG,FRA,Intercept,7,7,Intercepted
236,HK7s,11,22,FRA,ARG,Intercept,9,14,TRY
237,HK7s,12,1,RSA,JPN,Restart,6,14,TRY
237,HK7s,12,2,JPN,RSA,Restart,4,4,Poached
237,HK7s,12,3,RSA,JPN,Poach,12,11,Kick
237,HK7s,12,4,JPN,RSA,Kick,2,8,Poached
237,HK7s,12,5,RSA,JPN,Poach,8,13,TRY
237,HK7s,12,6,JPN,RSA,Restart,4,7,Kick
237,HK7s,12,7,RSA,JPN,Kick,2,5,HE
237,HK7s,12,8,JPN,RSA,Scrum,11,11,Intercepted
237,HK7s,12,9,RSA,JPN,Intercept,5,14,TRY
237,HK7s,12,10,RSA,JPN,Reclaim,12,13,TRY
237,HK7s,12,11,RSA,JPN,Scrum,12,15,TRY
237,HK7s,12,12,JPN,RSA,Restart,4,15,HE
237,HK7s,12,13,RSA,JPN,Line out,1,1,Kick
237,HK7s,12,14,JPN,RSA,Kick,6,8,PEN
237,HK7s,12,15,RSA,JPN,PK,8,8,Kicked to touch
238,HK7s,13,1,AUS,SCO,Scrum,10,15,TRY
238,HK7s,13,2,AUS,SCO,Scrum,10,14,TRY
238,HK7s,13,3,AUS,SCO,Restart,8,12,HE
238,HK7s,13,4,SCO,AUS,Scrum,4,8,PEN
238,HK7s,13,5,AUS,SCO,PK,8,10,Kicked to touch
238,HK7s,13,6,AUS,SCO,FK,8,11,Poached
238,HK7s,13,7,SCO,AUS,Poach,5,6,HE
238,HK7s,13,8,AUS,SCO,Scrum,10,15,HE
238,HK7s,13,9,SCO,AUS,Scrum,1,5,PEN
238,HK7s,13,10,AUS,SCO,PK,11,14,TRY
238,HK7s,13,11,SCO,AUS,Restart,4,5,PEN
238,HK7s,13,12,AUS,SCO,PK,11,13,Line out stolen
238,HK7s,13,13,SCO,AUS,Line out steal,3,13,TRY
238,HK7s,13,14,AUS,SCO,Restart,4,4,Kicked to touch
239,HK7s,14,1,NZL,POR,PK,15,13,TRY
239,HK7s,14,2,POR,NZL,Restart,6,6,PEN
239,HK7s,14,3,NZL,POR,PK,10,14,Poached
239,HK7s,14,4,POR,NZL,Poach,2,6,Poached
239,HK7s,14,5,NZL,POR,Poach,10,13,TRY
239,HK7s,14,6,POR,NZL,Restart,5,2,Poached
239,HK7s,14,7,NZL,POR,Poach,14,15,TRY
239,HK7s,14,8,POR,NZL,FK,8,13,TRY
239,HK7s,14,9,NZL,POR,Restart,4,5,Intercepted
239,HK7s,14,10,POR,NZL,Intercept,11,15,TRY
239,HK7s,14,11,NZL,POR,Restart,4,14,TRY
239,HK7s,14,12,POR,NZL,FK,8,14,TRY
239,HK7s,14,13,POR,NZL,Scrum,11,15,TRY
240,HK7s,15,1,CAN,SAM,Restart,2,9,Intercepted
240,HK7s,15,2,SAM,CAN,Intercept,7,10,Intercepted
240,HK7s,15,3,CAN,SAM,Intercept,6,7,Counter ruck
240,HK7s,15,4,SAM,CAN,Counter ruck,9,9,PEN
240,HK7s,15,5,CAN,SAM,PK,7,3,Counter ruck
240,HK7s,15,6,SAM,CAN,Counter ruck,13,15,TRY
240,HK7s,15,7,CAN,SAM,Restart,6,14,TRY
240,HK7s,15,8,SAM,CAN,Restart,5,14,TRY
240,HK7s,15,9,CAN,SAM,Reclaim,11,11,Kick
240,HK7s,15,10,SAM,CAN,Kick,1,1,Tackled to touch
240,HK7s,15,11,CAN,SAM,Line out,15,15,HE
240,HK7s,15,12,SAM,CAN,Scrum,1,10,Poached
240,HK7s,15,13,CAN,SAM,Poach,6,5,Counter ruck
240,HK7s,15,14,SAM,CAN,Counter ruck,11,13,TRY
240,HK7s,15,15,CAN,SAM,Scrum,5,2,Intercepted
240,HK7s,15,16,SAM,CAN,Intercept,14,14,TRY
240,HK7s,15,17,CAN,SAM,Restart,6,13,TRY
240,HK7s,15,18,CAN,SAM,Reclaim,12,13,TRY
241,HK7s,16,1,FIJ,BEL,Restart,5,8,HE
241,HK7s,16,2,BEL,FIJ,Scrum,8,12,Line out stolen
241,HK7s,16,3,FIJ,BEL,Line out steal,4,14,TRY
241,HK7s,16,4,FIJ,BEL,Reclaim,11,15,HE
241,HK7s,16,5,BEL,FIJ,Scrum,1,1,Intercepted
241,HK7s,16,6,FIJ,BEL,Intercept,15,15,TRY
241,HK7s,16,7,BEL,FIJ,Restart,5,10,Intercepted
241,HK7s,16,8,FIJ,BEL,Intercept,6,14,TRY
241,HK7s,16,9,FIJ,BEL,Reclaim,11,13,PEN
241,HK7s,16,10,BEL,FIJ,PK,3,3,Intercepted
241,HK7s,16,11,FIJ,BEL,Intercept,13,8,Intercepted
241,HK7s,16,12,BEL,FIJ,Intercept,8,14,TRY
241,HK7s,16,13,FIJ,BEL,Reclaim,10,11,HE
241,HK7s,16,14,BEL,FIJ,Scrum,5,10,PEN
241,HK7s,16,15,FIJ,BEL,PK,6,15,TRY
241,HK7s,16,16,FIJ,BEL,Reclaim,11,8,PEN
241,HK7s,16,17,BEL,FIJ,PK,8,9,HE
241,HK7s,16,18,FIJ,BEL,Scrum,7,14,TRY
241,HK7s,16,19,BEL,FIJ,Restart,5,5,HE
241,HK7s,16,20,FIJ,BEL,Scrum,11,13,TRY
242,HK7s,17,1,WAL,KEN,Reclaim,12,13,PEN
242,HK7s,17,2,KEN,WAL,PK,3,9,Line out stolen
242,HK7s,17,3,WAL,KEN,Line out steal,7,14,Poached
242,HK7s,17,4,KEN,WAL,Poach,2,2,Kicked to touch
242,HK7s,17,5,WAL,KEN,Line out,7,15,TRY
242,HK7s,17,6,KEN,WAL,Restart,4,14,TRY
242,HK7s,17,7,WAL,KEN,Restart,6,5,Poached
242,HK7s,17,8,KEN,WAL,Poach,11,14,HE
242,HK7s,17,9,WAL,KEN,Scrum,2,5,HE
242,HK7s,17,10,WAL,KEN,Restart,4,9,HE
242,HK7s,17,11,KEN,WAL,Line out,7,15,TRY
242,HK7s,17,12,WAL,KEN,Line out,4,14,TRY
242,HK7s,17,13,WAL,KEN,Reclaim,10,14,TRY
242,HK7s,17,14,WAL,KEN,Scrum,10,7,Kicked to touch
243,HK7s,18,1,ARG,JPN,Restart,6,9,PEN
243,HK7s,18,2,JPN,ARG,PK,7,14,TRY
243,HK7s,18,3,ARG,JPN,Restart,3,8,Intercepted
243,HK7s,18,4,JPN,ARG,Intercept,8,14,Intercepted
243,HK7s,18,5,ARG,JPN,Intercept,2,15,TRY
243,HK7s,18,6,JPN,ARG,Line out,4,8,HE
243,HK7s,18,7,JPN,ARG,Scrum,8,5,PEN
243,HK7s,18,8,ARG,JPN,PK,11,14,TRY
243,HK7s,18,9,JPN,ARG,Restart,5,8,HE
243,HK7s,18,10,ARG,JPN,Scrum,8,15,PEN
243,HK7s,18,11,JPN,ARG,PK,1,6,PEN
243,HK7s,18,12,ARG,JPN,PK,10,15,TRY
243,HK7s,18,13,JPN,ARG,Restart,1,14,TRY
243,HK7s,18,14,ARG,JPN,Restart,5,5,Kicked to touch
244,HK7s,19,1,SCO,POR,Restart,1,5,Kick
244,HK7s,19,2,POR,SCO,Kick,11,15,TRY
244,HK7s,19,3,SCO,POR,Scrum,6,6,Scrum infraction
244,HK7s,19,4,POR,SCO,Scrum,10,7,Intercepted
244,HK7s,19,5,SCO,POR,Intercept,9,7,HE
244,HK7s,19,6,POR,SCO,Line out,9,9,Line out stolen
244,HK7s,19,7,SCO,POR,Line out steal,7,12,PEN
244,HK7s,19,8,POR,SCO,PK,4,6,Poached
244,HK7s,19,9,SCO,POR,Poach,10,14,TRY
244,HK7s,19,10,POR,SCO,Restart,5,15,HE
244,HK7s,19,11,SCO,POR,Scrum,1,3,Intercepted
244,HK7s,19,12,POR,SCO,Intercept,13,13,TRY
244,HK7s,19,13,POR,SCO,Restart,5,15,TRY
244,HK7s,19,14,POR,SCO,Restart,5,5,Counter ruck
244,HK7s,19,15,SCO,POR,Counter ruck,11,15,HE
244,HK7s,19,16,POR,SCO,Scrum,1,5,HE
244,HK7s,19,17,SCO,POR,Scrum,11,8,Kicked to touch
245,HK7s,20,1,SAM,BEL,Scrum,11,15,TRY
245,HK7s,20,2,BEL,SAM,Restart,6,9,Intercepted
245,HK7s,20,3,SAM,BEL,Intercept,11,12,Tackled to touch
245,HK7s,20,4,BEL,SAM,Line out,4,1,PEN
245,HK7s,20,5,SAM,BEL,PK,15,13,TRY
245,HK7s,20,6,SAM,BEL,Reclaim,10,13,TRY
245,HK7s,20,7,BEL,SAM,Restart,5,8,Kicked to touch
245,HK7s,20,8,BEL,SAM,Reclaim,11,10,Tackled to touch
245,HK7s,20,9,SAM,BEL,Line out,6,8,Intercepted
245,HK7s,20,10,BEL,SAM,Intercept,8,13,TRY
245,HK7s,20,11,BEL,SAM,Reclaim,10,10,HE
245,HK7s,20,12,SAM,BEL,Scrum,6,14,TRY
245,HK7s,20,13,BEL,SAM,Restart,6,6,PEN
245,HK7s,20,14,SAM,BEL,PK,10,13,TRY
245,HK7s,20,15,BEL,SAM,Restart,6,11,Kicked to touch
246,HK7s,21,1,USA,ENG,Restart,4,14,TRY
246,HK7s,21,2,ENG,USA,Restart,6,14,TRY
246,HK7s,21,3,USA,ENG,Restart,4,14,Kick
246,HK7s,21,4,ENG,USA,Kick,3,2,Tackled in goal
246,HK7s,21,5,USA,ENG,Scrum,14,14,TRY
246,HK7s,21,6,ENG,USA,Restart,6,14,TRY
246,HK7s,21,7,USA,ENG,Reclaim,10,14,TRY
246,HK7s,21,8,ENG,USA,Restart,6,14,TRY
246,HK7s,21,9,USA,ENG,Restart,4,7,Intercepted
246,HK7s,21,10,ENG,USA,Intercept,9,14,PEN
246,HK7s,21,11,USA,ENG,PK,2,2,Kicked to touch
247,HK7s,22,1,RSA,FRA,Restart,6,15,TRY
247,HK7s,22,2,FRA,RSA,Restart,4,4,Maul
247,HK7s,22,3,RSA,FRA,Scrum,12,11,PEN
247,HK7s,22,4,FRA,RSA,PK,5,13,TRY
247,HK7s,22,5,RSA,FRA,FK,8,15,TRY
247,HK7s,22,6,FRA,RSA,Restart,4,2,Tackled in goal
247,HK7s,22,7,RSA,FRA,Scrum,14,13,TRY
247,HK7s,22,8,FRA,RSA,Restart,4,1,Kick
247,HK7s,22,9,RSA,FRA,Kick,9,15,TRY
247,HK7s,22,10,FRA,RSA,Restart,4,4,HE
247,HK7s,22,11,RSA,FRA,Scrum,12,7,Intercepted
247,HK7s,22,12,FRA,RSA,Intercept,9,11,Intercepted
247,HK7s,22,13,RSA,FRA,Intercept,5,15,TRY
248,HK7s,23,1,NZL,AUS,PK,6,13,Tackled to touch
248,HK7s,23,2,AUS,NZL,Line out,3,12,Line out stolen
248,HK7s,23,3,NZL,AUS,Line out steal,4,13,TRY
248,HK7s,23,4,NZL,AUS,Reclaim,10,12,HE
248,HK7s,23,5,AUS,NZL,Scrum,4,4,HE
248,HK7s,23,6,NZL,AUS,Scrum,12,13,PEN
248,HK7s,23,7,AUS,NZL,PK,3,3,Kicked to touch
248,HK7s,23,8,NZL,AUS,Scrum,13,14,Poached
248,HK7s,23,9,AUS,NZL,Poach,2,2,PEN
248,HK7s,23,10,NZL,AUS,PK,14,13,TRY
248,HK7s,23,11,AUS,NZL,Restart,3,15,TRY
248,HK7s,23,12,NZL,AUS,Restart,6,10,Kicked to touch
249,HK7s,24,1,CAN,FIJ,Restart,5,8,Intercepted
249,HK7s,24,2,FIJ,CAN,Intercept,8,14,TRY
249,HK7s,24,3,CAN,FIJ,Restart,5,8,Counter ruck
249,HK7s,24,4,FIJ,CAN,Counter ruck,8,14,TRY
249,HK7s,24,5,CAN,FIJ,Restart,5,12,HE
249,HK7s,24,6,FIJ,CAN,Scrum,6,14,TRY
249,HK7s,24,7,FIJ,CAN,Restart,8,14,TRY
249,HK7s,24,8,CAN,FIJ,Restart,5,5,Counter ruck
249,HK7s,24,9,FIJ,CAN,Counter ruck,11,13,TRY
249,HK7s,24,10,FIJ,CAN,Restart,7,14,TRY
249,HK7s,24,11,CAN,FIJ,Restart,5,4,Intercepted
249,HK7s,24,12,FIJ,CAN,Intercept,12,11,HE
249,HK7s,24,13,CAN,FIJ,Scrum,5,6,Poached
249,HK7s,24,14,FIJ,CAN,Poach,10,15,HE
249,HK7s,24,15,CAN,FIJ,Scrum,1,5,Poached
249,HK7s,24,16,FIJ,CAN,Poach,11,14,TRY
249,HK7s,24,17,CAN,FIJ,FK,8,13,Kick
249,HK7s,24,18,FIJ,CAN,Kick,1,1,Kicked to touch
250,HK7s,25,1,KEN,CAN,Reclaim,10,15,TRY
250,HK7s,25,2,KEN,CAN,Reclaim,10,8,Kicked to touch
250,HK7s,25,3,CAN,KEN,Line out,7,14,TRY
250,HK7s,25,4,CAN,KEN,Reclaim,10,10,PEN
250,HK7s,25,5,KEN,CAN,PK,6,9,Poached
250,HK7s,25,6,CAN,KEN,Poach,7,14,TRY
250,HK7s,25,7,KEN,CAN,Restart,2,15,Poached
250,HK7s,25,8,CAN,KEN,Poach,1,11,Poached
250,HK7s,25,9,KEN,CAN,Poach,5,13,TRY
250,HK7s,25,10,KEN,CAN,Reclaim,11,10,Counter ruck
250,HK7s,25,11,CAN,KEN,Counter ruck,6,9,PEN
250,HK7s,25,12,KEN,CAN,PK,7,13,HE
250,HK7s,25,13,CAN,KEN,Line out,3,15,TRY
250,HK7s,25,14,KEN,CAN,Scrum,6,5,Poached
250,HK7s,25,15,CAN,KEN,Poach,11,11,Kick
250,HK7s,25,16,KEN,CAN,Kick,3,3,PEN
251,HK7s,26,1,POR,FRA,Reclaim,12,14,TRY
251,HK7s,26,2,FRA,POR,Restart,4,9,Tackled to touch
251,HK7s,26,3,POR,FRA,Line out,7,14,PEN
251,HK7s,26,4,FRA,POR,PK,2,14,TRY
251,HK7s,26,5,POR,FRA,Restart,6,6,HE
251,HK7s,26,6,FRA,POR,Scrum,10,13,Poached
251,HK7s,26,7,POR,FRA,Line out,3,3,Kicked to touch
251,HK7s,26,8,FRA,POR,Reclaim,10,15,TRY
251,HK7s,26,9,POR,FRA,Restart,6,8,PEN
251,HK7s,26,10,FRA,POR,PK,8,13,TRY
251,HK7s,26,11,POR,FRA,Restart,5,11,Poached
251,HK7s,26,12,FRA,POR,Poach,5,2,Tackled in goal
251,HK7s,26,13,POR,FRA,Scrum,11,14,TRY
251,HK7s,26,14,FRA,POR,Restart,5,14,TRY
252,HK7s,27,1,BEL,WAL,Reclaim,11,14,PEN
252,HK7s,27,2,WAL,BEL,PK,2,14,TRY
252,HK7s,27,3,BEL,WAL,Restart,4,8,Intercepted
252,HK7s,27,4,WAL,BEL,Intercept,8,7,HE
252,HK7s,27,5,BEL,WAL,Scrum,9,13,HE
252,HK7s,27,6,WAL,BEL,Scrum,3,13,TRY
252,HK7s,27,7,BEL,WAL,Restart,6,14,TRY
252,HK7s,27,8,BEL,WAL,Restart,6,14,Intercepted
252,HK7s,27,9,WAL,BEL,Intercept,2,14,TRY
252,HK7s,27,10,BEL,WAL,Restart,6,1,PEN
252,HK7s,27,11,WAL,BEL,PK,15,13,TRY
252,HK7s,27,12,BEL,WAL,Restart,6,8,Intercepted
252,HK7s,27,13,WAL,BEL,Intercept,8,13,TRY
252,HK7s,27,14,BEL,WAL,Restart,5,11,Intercepted
252,HK7s,27,15,WAL,BEL,Intercept,5,14,TRY
253,HK7s,28,1,SCO,JPN,Restart,2,14,TRY
253,HK7s,28,2,JPN,SCO,FK,8,7,Kick
253,HK7s,28,3,SCO,JPN,22,2,2,PEN
253,HK7s,28,4,JPN,SCO,PK,14,14,TRY
253,HK7s,28,5,SCO,JPN,Restart,2,15,Intercepted
253,HK7s,28,6,SCO,JPN,Intercept,1,14,TRY
253,HK7s,28,7,JPN,SCO,Restart,5,6,Intercepted
253,HK7s,28,8,SCO,JPN,Intercept,10,14,Intercepted
253,HK7s,28,9,JPN,SCO,Intercept,2,5,HE
253,HK7s,28,10,SCO,JPN,Scrum,11,14,TRY
253,HK7s,28,11,JPN,SCO,FK,8,11,Kick
253,HK7s,28,12,SCO,JPN,Kick,4,14,TRY
253,HK7s,28,13,JPN,SCO,Restart,4,5,HE
253,HK7s,28,14,SCO,JPN,Scrum,11,15,HE
253,HK7s,28,15,JPN,SCO,Scrum,1,3,HE
254,HK7s,29,1,FIJ,ENG,Reclaim,11,15,HE
254,HK7s,29,2,ENG,FIJ,Line out,1,2,Kick
254,HK7s,29,3,FIJ,ENG,Kick,5,8,Intercepted
254,HK7s,29,4,ENG,FIJ,Intercept,8,15,TRY
254,HK7s,29,5,FIJ,ENG,Restart,4,14,TRY
254,HK7s,29,6,ENG,FIJ,Reclaim,9,5,PEN
254,HK7s,29,7,FIJ,ENG,PK,11,14,PT
254,HK7s,29,8,ENG,FIJ,Restart,5,15,Tackled to touch
254,HK7s,29,9,FIJ,ENG,Line out,3,10,Poached
254,HK7s,29,10,ENG,FIJ,Poach,6,14,TRY
254,HK7s,29,11,ENG,FIJ,Reclaim,12,15,PEN
254,HK7s,29,12,FIJ,ENG,PK,1,1,Tackled to touch
255,HK7s,30,1,AUS,RSA,Restart,4,11,HE
255,HK7s,30,2,RSA,AUS,Scrum,5,2,Kick
255,HK7s,30,3,AUS,RSA,Kick,2,2,Kicked to touch
255,HK7s,30,4,RSA,AUS,Line out,7,7,Line out stolen
255,HK7s,30,5,AUS,RSA,Line out steal,9,13,TRY
255,HK7s,30,6,RSA,AUS,Restart,8,8,PEN
255,HK7s,30,7,AUS,RSA,PK,8,7,Line out infraction
